name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Sao Paulo,Brazil",2015-03-10,25.5,20,22.6,25.5,20,22.6,18.5,78.3,0,0,0,,,,38.9,19.9,309.6,1012.9,81.1,9.7,227.3,19.7,9,,2015-03-10T06:05:59,2015-03-10T18:27:30,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-11,27,20,23,28.1,20,23.1,18.7,77.7,1.2,100,8.33,rain,,,48.2,20.5,326.3,1012.9,69.4,10.1,229.4,19.7,8,,2015-03-11T06:06:25,2015-03-11T18:26:33,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-12,26.9,18.4,22.4,28,18.4,22.5,18,77.2,2,100,4.17,rain,,,38.9,17.2,355.7,1014.5,61.8,9.9,206.6,17.8,8,,2015-03-12T06:06:50,2015-03-12T18:25:35,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-13,27,19.9,22.3,27.9,19.9,22.3,18.3,78.5,15,100,8.33,rain,,,,13.4,21.9,1015.9,50.1,9,173.8,14.8,8,,2015-03-13T06:07:16,2015-03-13T18:24:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-14,27.5,19.9,22.4,28.1,19.9,22.4,18.5,79.4,3,100,4.17,rain,,,,14.5,329.8,1017,57,8.9,146.1,12.6,6,,2015-03-14T06:07:41,2015-03-14T18:23:40,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-15,26.5,20.1,22.2,26.5,20.1,22.2,18.6,80.5,0.6,100,8.33,rain,,,,9.8,30.9,1017.3,50.9,8.2,127.4,11,5,,2015-03-15T06:08:05,2015-03-15T18:22:42,0.84,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-16,29,19.4,22,28.9,19.4,22,17.5,77.3,35,100,8.33,rain,,,50.2,25,95.4,1016.8,68.8,8.9,216.3,18.7,7,,2015-03-16T06:08:30,2015-03-16T18:21:43,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-17,25.9,19,21.4,25.9,19,21.4,17.4,78.6,7,100,4.17,rain,,,,17.8,113.8,1017.8,62.9,8.7,203.4,17.6,7,,2015-03-17T06:08:54,2015-03-17T18:20:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-18,24,19.1,21.3,24,19.1,21.3,17,77.2,0.4,100,8.33,rain,,,,19.4,99.2,1019.3,73.9,9.6,100,8.6,4,,2015-03-18T06:09:18,2015-03-18T18:19:46,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-19,25.7,19,20.9,25.7,19,20.9,17.7,82.2,6,100,8.33,rain,,,,19.4,116.4,1019.3,80.3,8.8,128.9,11.2,5,,2015-03-19T06:09:42,2015-03-19T18:18:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-20,27,18.1,20.9,27.4,18.1,20.9,17.3,80.8,2,100,4.17,rain,,,,17.7,95.9,1016.5,55.9,8.4,119.3,10.5,5,,2015-03-20T06:10:06,2015-03-20T18:17:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-21,24.6,18.4,20.8,24.6,18.4,20.8,17.3,80.6,3,100,4.17,rain,,,50,16,331.2,1014.3,53.7,9.7,248.4,21.4,9,,2015-03-21T06:10:29,2015-03-21T18:16:49,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-22,22.6,18.5,19.9,22.6,18.5,19.9,17,83.8,1.7,100,8.33,rain,,,37.1,23.4,213.5,1015.3,88.4,9.4,186.4,16.1,6,,2015-03-22T06:10:53,2015-03-22T18:15:49,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-23,23,17.1,19.8,23,17.1,19.8,15.7,78.1,0,0,0,,,,,17.8,128.8,1019.8,83.4,9.6,217,18.7,8,,2015-03-23T06:11:16,2015-03-23T18:14:50,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-24,25.1,17.1,20.3,25.1,17.1,20.3,15.6,75.2,0,0,0,,,,,27.2,124.7,1022.3,78.2,10.2,267.7,23.2,9,,2015-03-24T06:11:39,2015-03-24T18:13:51,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-25,26.5,16.5,21,26.5,16.5,21,15.6,72.6,0,0,0,,,,,20.7,116.1,1021.3,57.3,10,232.3,20.2,8,,2015-03-25T06:12:02,2015-03-25T18:12:52,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-26,29,18.8,23.3,28.9,18.8,23.2,15.9,65.9,0,0,0,,,,,23.6,288.8,1017.2,58.5,9.7,260.7,22.4,9,,2015-03-26T06:12:25,2015-03-26T18:11:53,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-27,30.1,18.4,23.4,29.3,18.4,23.3,16,65.9,0,0,0,,,,,19.6,149.7,1019.2,46.7,9.7,185.6,16.1,8,,2015-03-27T06:12:48,2015-03-27T18:10:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-28,27.6,19.8,22.9,27.7,19.8,22.9,16.5,68.9,0,0,0,,,,,21.3,142.5,1020.5,31.6,8.7,198.9,17.2,7,,2015-03-28T06:13:11,2015-03-28T18:09:54,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-29,26.1,20,21.5,26.1,20,21.5,18.1,81,10,100,8.33,rain,,,33.5,22,133.8,1018.1,69.7,7.6,169.5,14.8,7,,2015-03-29T06:13:34,2015-03-29T18:08:56,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-30,25.5,19,22.3,25.5,19,22.3,18.6,80.1,1,100,4.17,rain,,,,14.6,1.8,1016.1,79.4,9.3,222.8,19.1,8,,2015-03-30T06:13:57,2015-03-30T18:07:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-03-31,29,19.9,23.4,29,19.9,23.4,17.8,73,0.2,100,4.17,rain,,,44.6,23.6,294.3,1016.2,61.3,9.9,246.4,21.4,8,,2015-03-31T06:14:20,2015-03-31T18:06:58,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-01,27.1,19,22.2,27.3,19,22.2,16.6,71.9,0,0,0,,,,,26.2,133.4,1018.4,66.5,9.5,242.7,20.9,9,,2015-04-01T06:14:42,2015-04-01T18:06:00,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-02,25.5,18.5,20.9,25.5,18.5,20.9,15.5,72.1,0,0,0,,,,,24.9,129.1,1020.2,49.1,10.2,267,22.9,9,,2015-04-02T06:15:05,2015-04-02T18:05:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-03,25.5,16.7,20.3,25.5,16.7,20.3,15.4,73.9,0,0,0,,,,,22.8,124.6,1018.1,64.7,9.3,248.1,21.4,9,,2015-04-03T06:15:28,2015-04-03T18:04:04,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-04,27.6,18.9,22.2,28,18.9,22.3,16.3,70.4,0,0,0,,,,,23.3,102.5,1015.3,65.7,9.9,234,20.1,8,,2015-04-04T06:15:51,2015-04-04T18:03:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-05,26,20.1,23,26,20.1,23,17.7,72.4,0.2,100,4.17,rain,,,51.8,27.9,332.3,1012.6,51.3,10.2,218.5,19,8,,2015-04-05T06:16:14,2015-04-05T18:02:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-06,25.8,17.6,21.7,25.8,17.6,21.7,16.9,74.8,0.1,100,4.17,rain,,,55.4,28.7,236.8,1012.9,85.3,9.9,229.9,19.8,7,,2015-04-06T06:16:37,2015-04-06T18:01:12,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-07,19.6,15.6,17.2,19.6,15.6,17.2,13.6,79.9,0.8,100,4.17,rain,,,33.5,32.4,148.3,1018.6,88.9,9.2,179.5,15.5,7,,2015-04-07T06:17:00,2015-04-07T18:00:15,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-08,23.1,14,18.1,23.1,14,18.1,13.1,73.3,0,0,0,,,,,22.6,119,1020.4,69.3,10,217.7,18.8,8,,2015-04-08T06:17:23,2015-04-08T17:59:19,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-09,25.3,16,19.7,25.3,16,19.7,14.7,73.4,0,0,0,,,,,21.3,112.7,1021.1,64.7,9.8,211.1,18.2,8,,2015-04-09T06:17:46,2015-04-09T17:58:23,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-10,25,16.1,20,25,16.1,20,15.4,75.7,0,0,0,,,,37.1,20,111.9,1022,75.8,9.3,245.3,21.3,9,,2015-04-10T06:18:09,2015-04-10T17:57:28,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-11,27.4,17,21,27.2,17,21,15.5,73,0,0,0,,,,,18.9,127.1,1020.4,66.9,8.7,256.4,22.2,9,,2015-04-11T06:18:32,2015-04-11T17:56:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-12,24.6,16.9,19.7,24.6,16.9,19.7,15.5,77.8,0,0,0,,,,,19.6,143.2,1019.4,44.9,7.4,249.9,21.6,9,,2015-04-12T06:18:56,2015-04-12T17:55:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-13,24.2,17.1,20.1,24.2,17.1,20.1,15.7,76.3,0,0,0,,,,,22.4,132.9,1020.7,82.4,8.2,227.4,19.8,8,,2015-04-13T06:19:20,2015-04-13T17:54:44,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,83818099999,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-14,28.1,17.1,21.1,28.5,17.1,21.2,16.4,75.2,0,0,0,,,,,20.8,123.2,1019.4,74.3,8.4,208.6,18.1,8,,2015-04-14T06:19:43,2015-04-14T17:53:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-15,27,19,22.1,27.9,19,22.1,17.4,76.1,11,100,4.17,rain,,,40.7,16.2,341.6,1017.3,62.3,8.8,208.1,18,8,,2015-04-15T06:20:07,2015-04-15T17:52:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-16,25.1,17.8,20.8,25.1,17.8,20.8,17.8,83.2,0,0,0,,,,,17.1,189.2,1017.7,69.4,8.8,215.9,18.8,8,,2015-04-16T06:20:31,2015-04-16T17:52:05,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-17,25.5,16.9,20.9,25.5,16.9,20.9,16.5,76.9,0,0,0,,,,29.5,22,108.3,1019.4,60.2,8.8,198.3,17,7,,2015-04-17T06:20:55,2015-04-17T17:51:13,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-18,28.6,18.9,23.1,29.3,18.9,23.4,17.7,72.9,0,0,0,,,,37.1,23.2,359.6,1017.2,54.7,9.3,195.8,16.9,8,,2015-04-18T06:21:20,2015-04-18T17:50:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-19,26.7,20.1,22.5,27.9,20.1,22.5,18.4,78.4,1,100,4.17,rain,,,,16.3,127,1017,58.4,7.2,157.2,13.6,5,,2015-04-19T06:21:44,2015-04-19T17:49:32,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-20,28.6,19.9,23.8,29.8,19.9,24.1,18.9,75.3,0,0,0,,,,,14.9,342.1,1015.8,61.8,9.1,188.7,16.4,7,,2015-04-20T06:22:09,2015-04-20T17:48:42,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-21,28,19.5,23.3,29.5,19.5,23.4,18.9,77.2,0,0,0,,,,,23.5,209.1,1016.2,80.9,9.9,112.1,9.7,4,,2015-04-21T06:22:34,2015-04-21T17:47:52,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-22,22,19,20,22,19,20,17.9,87.6,10.6,100,12.5,rain,,,,14.7,118.6,1018.7,97,8,121.3,10.4,5,,2015-04-22T06:22:59,2015-04-22T17:47:04,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-23,25,19,21.1,25,19,21.1,17.3,79.4,0,0,0,,,,,19,108.1,1019.7,93.8,8.7,156.8,13.6,6,,2015-04-23T06:23:24,2015-04-23T17:46:16,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-24,27.6,20,22.6,28.3,20,22.8,17.6,74.3,0,0,0,,,,33.5,23.8,249.7,1019.5,64.5,10.1,220,19,8,,2015-04-24T06:23:49,2015-04-24T17:45:29,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-25,23.1,17,19.2,23.1,17,19.2,14.3,73.8,0.4,100,4.17,rain,,,50,25.8,178.3,1021.4,65.5,9.9,215,18.6,8,,2015-04-25T06:24:15,2015-04-25T17:44:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-26,23.1,16,18.8,23.1,16,18.8,14.6,76.8,1,100,4.17,rain,,,27.7,23.7,129.1,1021.8,88.1,10,186.9,16.3,7,,2015-04-26T06:24:40,2015-04-26T17:43:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-27,25,16.6,19.5,25,16.6,19.5,14.6,74,0,0,0,,,,,18.9,112.2,1020.4,67.8,10.1,210.4,18,8,,2015-04-27T06:25:06,2015-04-27T17:43:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,83818099999,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-28,26,17,20.2,26,17,20.2,14.9,73.1,0,0,0,,,,,19.6,136.8,1018.7,76.4,9.8,208.9,18.1,8,,2015-04-28T06:25:32,2015-04-28T17:42:28,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-29,21.5,16.6,18.4,21.5,16.6,18.4,14.2,77.1,0,0,0,,,,,29.9,142.3,1020.1,81.8,9.8,154.6,13.5,6,,2015-04-29T06:25:58,2015-04-29T17:41:45,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-04-30,18.6,15,16.2,18.6,15,16.2,12.9,80.6,0.1,100,4.17,rain,,,40.7,24.1,136.3,1020.9,91.2,9.5,140.6,12.3,5,,2015-04-30T06:26:25,2015-04-30T17:41:03,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-01,21.6,13.9,17,21.6,13.9,17,12.3,74.4,0,0,0,,,,,18.8,114.1,1019.4,71.3,10.1,185.3,16,7,,2015-05-01T06:26:52,2015-05-01T17:40:22,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-02,25.2,14.1,18.7,25.2,14.1,18.7,14.5,77.8,0,0,0,,,,,15.7,90.9,1018.4,47.4,8.5,216.9,18.7,8,,2015-05-02T06:27:18,2015-05-02T17:39:41,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,remote,83780099999"
"Sao Paulo,Brazil",2015-05-03,27,16.9,21.3,27.7,16.9,21.4,15.5,71.1,0.3,100,12.5,rain,,,33.5,22.5,24,1016.5,56.4,9,198.3,17.2,7,,2015-05-03T06:27:45,2015-05-03T17:39:02,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,83075099999,SBKP,SBST,SBSP,83721099999,SBGR,remote,83780099999"
"Sao Paulo,Brazil",2015-05-04,22.5,18.5,20.8,22.5,18.5,20.8,15.3,72.2,9.4,100,12.5,rain,,,48.2,24.9,329,1016.5,91.2,9.3,157.8,13.7,7,,2015-05-04T06:28:12,2015-05-04T17:38:23,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-05,20.1,16.1,18,20.1,16.1,18,15.3,84.3,0.2,100,4.17,rain,,,,19.1,135.6,1020.5,95.3,9.5,154.9,13.3,6,,2015-05-05T06:28:40,2015-05-05T17:37:46,0.55,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-06,19.6,16,17.8,19.6,16,17.8,14.2,79.9,0,0,0,,,,31.7,17.7,119.3,1020.3,90.1,9.4,171.6,14.8,7,,2015-05-06T06:29:07,2015-05-06T17:37:09,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-07,21.6,14.9,17.4,21.6,14.9,17.4,13.4,78.2,0.2,100,4.17,rain,,,38.9,27.2,151.6,1020.6,74.4,9.2,188.9,16.4,7,,2015-05-07T06:29:35,2015-05-07T17:36:33,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-08,18.5,13.6,15.8,18.5,13.6,15.8,11.5,75.8,0,0,0,,,,33.5,24.3,125.7,1024.2,87.8,10.2,88,7.5,4,,2015-05-08T06:30:02,2015-05-08T17:35:59,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-09,25,14,17.8,25,14,17.8,12.3,72.5,0,0,0,,,,,16.3,79,1021.7,45,8.4,209.8,18.2,8,,2015-05-09T06:30:30,2015-05-09T17:35:25,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-10,19.6,15,17.1,19.6,15,17.1,14.5,84.9,22,100,8.33,rain,,,,23,93.8,1017.6,50.3,7.7,179.7,15.6,6,,2015-05-10T06:30:58,2015-05-10T17:34:53,0.73,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-11,20.5,16.5,18.1,20.5,16.5,18.1,14.5,79.8,0,0,0,,,,48.2,22.1,290.9,1014.7,86.4,9.8,157.3,13.4,6,,2015-05-11T06:31:26,2015-05-11T17:34:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-12,21.1,14,17,21.1,14,17,13.5,80.7,2,100,4.17,rain,,,,19,199.9,1019,77.2,9.1,175,15.1,7,,2015-05-12T06:31:54,2015-05-12T17:33:51,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-13,18.6,15,16.1,18.6,15,16.1,13.2,83.3,0.2,100,4.17,rain,,,,22.3,147.3,1023.6,91.6,9.2,174.3,15,7,,2015-05-13T06:32:22,2015-05-13T17:33:21,0.84,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-14,20.1,14.1,16.5,20.1,14.1,16.5,12.9,79.6,0,0,0,,,,,21.4,110.9,1023.7,72.1,10.1,157.2,13.4,7,,2015-05-14T06:32:50,2015-05-14T17:32:53,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-15,21,13.9,16.7,21,13.9,16.7,12.4,76.7,0,0,0,,,,,20.4,92.7,1024.1,39.7,9.5,96.6,8.3,3,,2015-05-15T06:33:19,2015-05-15T17:32:26,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-16,22,13.4,16.9,22,13.4,16.9,12.1,74.8,0,0,0,,,,,19.4,100.5,1025.1,45.1,8.9,202.5,17.4,7,,2015-05-16T06:33:47,2015-05-16T17:32:00,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2015-05-17,23,15.9,18.7,23,15.9,18.7,13.8,74.1,0,0,0,,,,,16.9,84.8,1025.2,72.2,8.8,157.5,13.7,7,,2015-05-17T06:34:15,2015-05-17T17:31:35,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
